weight list after each iteration:
6.0630196551417725 -10.470958672049289 -6.487309005777989 -7.438532909187331 -2.4390020665696635 
6.152420795743753 -10.398833010323559 -6.41115071004899 -7.3770070234583045 -2.3778932116552003 
6.236523806726079 -10.330270021508856 -6.340076640984122 -7.317177508309915 -2.3181762836682367 
6.315510890149632 -10.264268217378351 -6.270099368216044 -7.256508275817618 -2.259928272996748 
6.389542964047607 -10.19990848386573 -6.19898985500886 -7.194200608457588 -2.2026001986293338 
6.458886529704552 -10.136654761467318 -6.126483282641619 -7.130916291524557 -2.14566799696529 
6.523937155672282 -10.074414956787468 -6.0537496317421 -7.068093343083561 -2.088988291397087 
6.5851708161152205 -10.013423366716554 -5.982543687163032 -7.007218584103089 -2.0328608825270353 
6.643069499363192 -9.954052126492375 -5.914427808217439 -6.949330044909789 -1.97787211115572 
6.698057535220426 -9.8966419609789 -5.850320173340176 -6.894843362080238 -1.9246504734743282 
6.750467005147117 -9.841399802814957 -5.790414385241546 -6.843639556776617 -1.873665358891645 
6.800534609280753 -9.788372121449685 -5.734362968373023 -6.795290694195126 -1.8251375710121625 
6.848422177452678 -9.73747853033758 -5.681572701328164 -6.749309935617746 -1.7790594311185337 
6.894248301743428 -9.688577871941112 -5.6314842800118745 -6.705342954819119 -1.7352814155434144 
6.938118182849872 -9.641535461282713 -5.583751726629468 -6.663251821285655 -1.6936137301264393 
6.980142127343823 -9.596265842157194 -5.53828411734717 -6.6230837541621765 -1.6539023767979015 
7.02043918372667 -9.552739406440024 -5.495163941591583 -6.584960364509902 -1.6160591598052945 
7.059128874275129 -9.510958126429005 -5.454501278988203 -6.548950787243413 -1.5800468559187022 
7.0963182371018645 -9.470918008991648 -5.416301529668731 -6.514990532907724 -1.5458385123050635 
7.132091975185965 -9.432578854540465 -5.380407279964695 -6.482878471830291 -1.5133774547978949 
7.166510667407286 -9.395855333751914 -5.346531655103032 -6.452342902154379 -1.4825591601524473 
7.199617332589568 -9.360631168109894 -5.314353953575922 -6.423135038019102 -1.4532413421512922 
7.231448445216411 -9.326786530745927 -5.283621541140319 -6.395099981635754 -1.4252731451872471 
7.262043800377357 -9.294223497384044 -5.254206524767455 -6.368193412398091 -1.3985262366773834 
7.291451026815394 -9.262877623637014 -5.226096021791181 -6.342444435387681 -1.372912516713483 
7.319723870704345 -9.232712637547108 -5.199331853770551 -6.317892323149998 -1.3483822659588232 
7.346916542753222 -9.203704150269562 -5.173938645282143 -6.294533453660135 -1.324907178059598 
7.373077847756152 -9.17582257422745 -5.149878391010268 -6.272303031504022 -1.3024594157876632 
final weight list :7.373077847756152 -9.17582257422745 -5.149878391010268 -6.272303031504022 -1.3024594157876632 
value predicted :0.9999999820610964 label: 1.0
value predicted :8.368881663357996e-21 label: 0.0
value predicted :0.9999999873265014 label: 1.0
value predicted :8.276654342473711e-18 label: 0.0
value predicted :2.755729746819847e-19 label: 0.0
value predicted :7.586161570921979e-09 label: 0.0
value predicted :3.4809221171683705e-15 label: 0.0
value predicted :1.4830811277344618e-26 label: 0.0
value predicted :0.9999999999949425 label: 1.0
value predicted :0.9999999782436189 label: 1.0
value predicted :0.9999999999991149 label: 1.0
value predicted :8.478194468196467e-32 label: 0.0
value predicted :3.1866548591269533e-21 label: 0.0
value predicted :1.0010369272591903e-16 label: 0.0
value predicted :4.361930391449041e-29 label: 0.0
value predicted :0.9999999998146105 label: 1.0
value predicted :5.497279379845324e-15 label: 0.0
value predicted :1.206581966478176e-18 label: 0.0
value predicted :0.9999999951876486 label: 1.0
value predicted :1.1227378283853805e-22 label: 0.0
value predicted :0.9999999987000145 label: 1.0
value predicted :0.9999999990107222 label: 1.0
value predicted :6.176092402655888e-23 label: 0.0
value predicted :0.47708908882732554 label: 0.0
value predicted :0.9999999999906521 label: 1.0
value predicted :0.9373426689333744 label: 1.0
value predicted :0.9999999999999756 label: 1.0
value predicted :8.862424484616936e-16 label: 0.0
value predicted :1.9474172573065268e-20 label: 0.0
value predicted :0.999999954709305 label: 1.0
value predicted :0.9999999999658258 label: 1.0
value predicted :0.9999999930769645 label: 1.0
value predicted :0.9999999999878415 label: 1.0
value predicted :1.3145218859050655e-12 label: 0.0
value predicted :3.429306359408045e-20 label: 0.0
value predicted :0.9999971879248314 label: 1.0
value predicted :5.1723610613737685e-19 label: 0.0
value predicted :1.93951406951234e-23 label: 0.0
value predicted :1.4563028497876937e-19 label: 0.0
value predicted :0.45683935535775616 label: 1.0
value predicted :0.9999986631030248 label: 1.0
value predicted :2.6640659795049655e-17 label: 0.0
value predicted :9.290990454146314e-09 label: 0.0
value predicted :9.82776074046798e-16 label: 0.0
value predicted :0.9995017180901198 label: 1.0
value predicted :6.937640951052307e-24 label: 0.0
value predicted :0.9999999999085414 label: 1.0
value predicted :1.8121103582316677e-16 label: 0.0
value predicted :0.9999996143351044 label: 1.0
value predicted :2.8140923009639543e-26 label: 0.0
value predicted :3.9640849483317384e-13 label: 0.0
value predicted :2.1365185187778767e-15 label: 0.0
value predicted :2.1445341661198893e-19 label: 0.0
value predicted :1.3337363264385842e-13 label: 0.0
value predicted :0.9999999960780306 label: 1.0
value predicted :5.6852453626209105e-12 label: 0.0
value predicted :0.9997163899239734 label: 1.0
value predicted :0.9999999999812961 label: 1.0
value predicted :4.3667253394006e-14 label: 0.0
value predicted :1.9937289215328097e-21 label: 0.0
value predicted :5.634625637082418e-18 label: 0.0
value predicted :1.7271549477294165e-15 label: 0.0
value predicted :0.9142141279139526 label: 1.0
value predicted :1.5950844427995894e-26 label: 0.0
value predicted :3.4885829317126354e-23 label: 0.0
value predicted :0.9999855934415226 label: 1.0
value predicted :1.5543095236331058e-10 label: 0.0
value predicted :4.379651899130582e-14 label: 0.0
value predicted :1.005976339937807e-18 label: 0.0
value predicted :2.082048104337344e-25 label: 0.0
value predicted :1.100414161280272e-23 label: 0.0
value predicted :0.9999999938922859 label: 1.0
value predicted :1.4323416444497549e-19 label: 0.0
value predicted :7.414570172306027e-21 label: 0.0
value predicted :0.9999995517665752 label: 1.0
value predicted :4.161347668566762e-17 label: 0.0
value predicted :0.0022044012636466027 label: 0.0
value predicted :8.61120098581192e-13 label: 0.0
value predicted :0.9999999950290688 label: 1.0
value predicted :1.8187595327389602e-10 label: 0.0
value predicted :5.569209878647323e-06 label: 0.0
value predicted :1.3319209817185113e-09 label: 0.0
value predicted :3.5116329710279544e-12 label: 0.0
value predicted :3.883268588583439e-21 label: 0.0
value predicted :7.802208565228202e-10 label: 0.0
value predicted :4.0570363162267973e-20 label: 0.0
value predicted :1.5326250019326027e-13 label: 0.0
value predicted :0.9999985834450589 label: 1.0
value predicted :1.7922703176404182e-15 label: 0.0
value predicted :0.9999999940238404 label: 1.0
value predicted :6.045711736212161e-18 label: 0.0
value predicted :0.01911731982696979 label: 0.0
value predicted :0.9999999883416083 label: 1.0
value predicted :3.4025089188534567e-18 label: 0.0
value predicted :9.657948185372531e-15 label: 0.0
value predicted :0.999999997037301 label: 1.0
value predicted :4.0594047581897865e-18 label: 0.0
value predicted :0.9999995657086148 label: 1.0
value predicted :3.920612370312004e-17 label: 0.0
value predicted :0.9999999999788889 label: 1.0
value predicted :1.997953798572782e-22 label: 0.0
value predicted :0.9999999999923019 label: 1.0
value predicted :5.104614018747619e-27 label: 0.0
value predicted :0.21772221853874968 label: 1.0
value predicted :0.008214184568655494 label: 0.0
value predicted :2.7115742490018596e-19 label: 0.0
value predicted :0.9998372953902449 label: 1.0
value predicted :0.9999999992494104 label: 1.0
value predicted :3.367532044902134e-12 label: 0.0
value predicted :5.43582398691216e-21 label: 0.0
value predicted :2.699198002101141e-19 label: 0.0
value predicted :3.739809444328238e-15 label: 0.0
value predicted :1.653415555737347e-09 label: 0.0
value predicted :0.9418980753739049 label: 1.0
value predicted :2.308128010447228e-17 label: 0.0
value predicted :4.385353743875473e-22 label: 0.0
value predicted :3.269184565825122e-24 label: 0.0
value predicted :2.0050749401987716e-14 label: 0.0
value predicted :0.7886237406118763 label: 0.0
value predicted :1.4325709669538448e-24 label: 0.0
value predicted :0.9999999999828115 label: 1.0
value predicted :0.9995150699497425 label: 1.0
value predicted :8.49190567978095e-17 label: 0.0
value predicted :1.465310331520808e-19 label: 0.0
value predicted :0.9999999999919886 label: 1.0
value predicted :0.9999999985090209 label: 1.0
value predicted :6.515048947425554e-24 label: 0.0
value predicted :7.046036831563292e-21 label: 0.0
value predicted :0.9999999575119978 label: 1.0
value predicted :0.9999999086686594 label: 1.0
value predicted :1.451139154902511e-17 label: 0.0
value predicted :0.9999999984345327 label: 1.0
value predicted :1.922667457217466e-20 label: 0.0
value predicted :5.818721372524632e-20 label: 0.0
value predicted :5.772328845009886e-21 label: 0.0
value predicted :5.177149063676979e-20 label: 0.0
value predicted :0.9999999999769016 label: 1.0
value predicted :0.9999999999994329 label: 1.0
value predicted :0.9999976223119503 label: 1.0
value predicted :0.9999891923108322 label: 1.0
value predicted :8.469333337418685e-06 label: 0.0
value predicted :1.1919582465255628e-24 label: 0.0
value predicted :7.979022198170681e-16 label: 0.0
value predicted :3.6885708351844812e-22 label: 0.0
value predicted :2.3860352292255044e-20 label: 0.0
value predicted :1.0333333398084756e-22 label: 0.0
value predicted :0.9999999998963967 label: 1.0
value predicted :4.1858990671081164e-10 label: 0.0
value predicted :1.932117554970199e-12 label: 0.0
value predicted :0.24093775691016303 label: 0.0
value predicted :6.7415718485499045e-18 label: 0.0
value predicted :1.3987621752583343e-15 label: 0.0
value predicted :0.47708908882732554 label: 0.0
value predicted :0.9999999954940166 label: 1.0
value predicted :0.9999971731699193 label: 1.0
value predicted :0.9999999903891078 label: 1.0
value predicted :9.02947782580346e-12 label: 0.0
value predicted :3.092570423910485e-06 label: 0.0
value predicted :0.9999999980715588 label: 1.0
value predicted :0.9999998332607567 label: 1.0
value predicted :9.837057599083635e-16 label: 0.0
value predicted :1.62284633388613e-16 label: 0.0
value predicted :5.983302074775225e-18 label: 0.0
value predicted :2.3855305929836552e-28 label: 0.0
value predicted :2.2082752914956228e-26 label: 0.0
value predicted :0.9999999995517537 label: 1.0
value predicted :9.25866261223132e-21 label: 0.0
value predicted :7.707815837474689e-17 label: 0.0
value predicted :1.6764388460009918e-16 label: 0.0
value predicted :7.784915957438369e-20 label: 0.0
value predicted :0.9999998080062986 label: 1.0
value predicted :3.232557055724359e-05 label: 0.0
value predicted :0.7501550787791788 label: 1.0
value predicted :1.5150718390191935e-17 label: 0.0
value predicted :6.396231329222654e-23 label: 0.0
value predicted :5.5343459561559245e-08 label: 0.0
value predicted :0.9999826662927168 label: 1.0
value predicted :2.1210201486755063e-22 label: 0.0
value predicted :1.2469055192104419e-28 label: 0.0
value predicted :2.2158539842940685e-24 label: 0.0
value predicted :1.3254255790009687e-18 label: 0.0
value predicted :0.9999995047165 label: 1.0
value predicted :1.7871410806144378e-19 label: 0.0
value predicted :0.9999993230440429 label: 1.0
value predicted :4.42411790719208e-24 label: 0.0
value predicted :1.9166493750917856e-14 label: 0.0
value predicted :1.5226834200234278e-07 label: 0.0
value predicted :1.7147438162703127e-13 label: 0.0
value predicted :0.999999999296924 label: 1.0
value predicted :1.867262040535118e-14 label: 0.0
value predicted :0.9995111834843384 label: 1.0
value predicted :0.9999999997749676 label: 1.0
value predicted :1.1103208161867976e-15 label: 0.0
value predicted :0.9992490371553653 label: 1.0
value predicted :0.9999772057656512 label: 1.0
value predicted :1.345207586080404e-19 label: 0.0
value predicted :0.9999999976201677 label: 1.0
value predicted :8.163785161867347e-22 label: 0.0
value predicted :1.240086612819925e-19 label: 0.0
value predicted :8.352839412692013e-22 label: 0.0
value predicted :0.9979059048616056 label: 1.0
value predicted :0.9999884641811079 label: 1.0
value predicted :2.2793359483001426e-17 label: 0.0
value predicted :0.9999954746296703 label: 1.0
value predicted :2.917469179552969e-11 label: 0.0
value predicted :0.9999998621731615 label: 1.0
value predicted :1.9767587264934687e-16 label: 0.0
value predicted :0.9999999994300892 label: 1.0
value predicted :1.2129159237673471e-18 label: 0.0
value predicted :1.9991101457674388e-19 label: 0.0
value predicted :1.8728592696276272e-16 label: 0.0
value predicted :8.368381287288281e-11 label: 0.0
value predicted :6.269289162756194e-22 label: 0.0
value predicted :0.7885735066590059 label: 0.0
value predicted :0.999961513171059 label: 1.0
value predicted :0.9999999303521439 label: 1.0
value predicted :9.55189828542746e-11 label: 0.0
value predicted :0.008214184568655494 label: 0.0
value predicted :0.9999997012889621 label: 1.0
value predicted :0.9999999999950155 label: 1.0
value predicted :1.2722733075810167e-22 label: 0.0
value predicted :3.602384869608422e-21 label: 0.0
value predicted :8.9376595775904e-19 label: 0.0
value predicted :7.774834848793573e-17 label: 0.0
value predicted :0.9999999999557145 label: 1.0
value predicted :1.471494945013191e-23 label: 0.0
value predicted :1.1657863342847812e-24 label: 0.0
value predicted :1.051887244616308e-20 label: 0.0
value predicted :0.9999999999999374 label: 1.0
value predicted :3.892551188783551e-19 label: 0.0
value predicted :0.9999999999999953 label: 1.0
value predicted :8.091416351041548e-18 label: 0.0
value predicted :6.824193743400387e-23 label: 0.0
value predicted :0.9999991829320506 label: 1.0
value predicted :2.5152206915071554e-19 label: 0.0
value predicted :0.999997767713142 label: 1.0
value predicted :0.9985319819943431 label: 1.0
value predicted :0.9999933370678684 label: 1.0
value predicted :0.9999999830547212 label: 1.0
value predicted :0.8921002942273769 label: 1.0
value predicted :0.9849935872842043 label: 1.0
value predicted :3.936386075355946e-21 label: 0.0
value predicted :0.9997639977062789 label: 1.0
value predicted :0.9990673666674156 label: 1.0
value predicted :6.855879612871829e-19 label: 0.0
value predicted :0.9999999999999996 label: 1.0
value predicted :7.5744846397768175e-19 label: 0.0
value predicted :0.9999871250152774 label: 1.0
value predicted :0.9999999999065108 label: 1.0
value predicted :5.355783093769717e-12 label: 0.0
value predicted :0.9999999999942302 label: 1.0
value predicted :0.9999976746386136 label: 1.0
value predicted :0.9999999983562231 label: 1.0
value predicted :3.7530711255249863e-20 label: 0.0
value predicted :6.013528697430392e-22 label: 0.0
value predicted :0.9999999999999991 label: 1.0
value predicted :0.9999999991134847 label: 1.0
value predicted :3.0182330526986123e-19 label: 0.0
value predicted :8.133819797728568e-16 label: 0.0
value predicted :0.9999999908942229 label: 1.0
value predicted :1.1017502030834199e-12 label: 0.0
value predicted :3.1095523662488474e-22 label: 0.0
value predicted :2.786349846978208e-22 label: 0.0
value predicted :2.923475329595372e-17 label: 0.0
value predicted :0.9999999997059363 label: 1.0
value predicted :0.9999999998794455 label: 1.0
value predicted :3.100065144061289e-13 label: 0.0
value predicted :5.412918166408451e-13 label: 0.0
value predicted :0.9999999999250635 label: 1.0
value predicted :0.9999903462960097 label: 1.0
value predicted :0.9999997306175692 label: 1.0
value predicted :1.8268682224061497e-18 label: 0.0
value predicted :0.9999999982351564 label: 1.0
value predicted :2.0337869558140496e-28 label: 0.0
accuracy:98.5401459854
fscore:0.981132075472
